id,작성일,제목,가족형태,공간,평수구간,스타일,세부공사,분야,작업,예산,조회,스크랩,좋아요,댓글,url
102,2022-09-24,가족의 니즈는 챙기고 지저분한 것은 꼭꼭 숨긴 탑층 집,아기가 있는 집,아파트,45,내추럴,"주방리모델링, 조명시공, 가벽&파티션, 아트월, 발코니확장",리모델링,전문가,6000,15268,194,73,82,https://ohou.se/projects/120209/detail?affect_type=ProjectSelfIndex&affect_id=102
103,2022-09-17,앱도 집도 사용성이 우선! UI/UX 디자이너의 집,신혼부부,아파트,35,내추럴,0,리모델링,반셀프,0,27018,1330,412,40,https://ohou.se/projects/119997/detail?affect_type=ProjectSelfIndex&affect_id=103
104,2022-09-17,깔끔한데 포인트도 있다! 디자이너의 14평 오피스텔,싱글라이프,원룸&오피스텔,15,모던,0,홈스타일링,셀프•DIY,0,20303,563,95,29,https://ohou.se/projects/122854/detail?affect_type=ProjectSelfIndex&affect_id=104
105,2022-09-17,"칼각 수납 깔끔 하우스, 우드 포인트까지 살렸어요 ",아기가 있는 집,아파트,35,내추럴,"주방리모델링, 조명시공, 중문, 가벽&파티션, 아트월, 발코니확장",리모델링,전문가,6800,22244,370,140,44,https://ohou.se/projects/121256/detail?affect_type=ProjectSelfIndex&affect_id=105
106,2022-09-17,"남편의 피규어집, 부부의 취미가 담긴 세컨하우스로 변신",신혼부부,기타,45,모던,0,리모델링,반셀프,0,10369,179,38,19,https://ohou.se/projects/120872/detail?affect_type=ProjectSelfIndex&affect_id=106
107,2022-09-17,프라이버시 지키는 도어 활용법! 인디 핑크'st 하우스,기타,아파트,35,러블리&로맨틱,"주방리모델링, 조명시공, 폴딩도어, 중문, 슬라이딩도어",리모델링,전문가,0,4725,120,21,7,https://ohou.se/projects/66823/detail?affect_type=ProjectSelfIndex&affect_id=107
108,2022-09-17,화이트우드에 무몰딩까지! 호텔 감성 신혼집 만들기 ,신혼부부,빌라&연립,25,내추럴,0,리모델링,전문가,9500,20706,428,89,58,https://ohou.se/projects/120936/detail?affect_type=ProjectSelfIndex&affect_id=108
109,2022-09-17,"디자이너의 1.5룸, 이야기를 품은 물건들로 채우다 ",싱글라이프,빌라&연립,5,빈티지&레트로,0,홈스타일링,셀프•DIY,0,11719,439,66,7,https://ohou.se/projects/121950/detail?affect_type=ProjectSelfIndex&affect_id=109
110,2022-09-17,"건축가,디자이너 부부의 갤러리 같은 블랙&화이트 신혼집",신혼부부,아파트,35,모던,"주방리모델링, 조명시공, 중문, 가벽&파티션, 슬라이딩도어",리모델링,반셀프,3000,21425,643,198,27,https://ohou.se/projects/120666/detail?affect_type=ProjectSelfIndex&affect_id=110
111,2022-09-17,"시공 포인트와 수납으로, 단정한 미니멀 하우스 만들기",아기가 있는 집,아파트,25,미니멀&심플,0,리모델링,전문가,0,25045,523,194,58,https://ohou.se/projects/123517/detail?affect_type=ProjectSelfIndex&affect_id=111
112,2022-09-17,쿨화이트 바탕에 단정한 베이지를 얹어 완성한 신혼집,신혼부부,아파트,35,모던,0,홈스타일링,전문가,0,26383,687,153,38,https://ohou.se/projects/122383/detail?affect_type=ProjectSelfIndex&affect_id=112
113,2022-09-17,원룸러 주목! 가구 배치로 고통받는 이들을 위한 바이블,싱글라이프,원룸&오피스텔,5,모던,0,홈스타일링,셀프•DIY,0,28455,1302,237,42,https://ohou.se/projects/122245/detail?affect_type=ProjectSelfIndex&affect_id=113
114,2022-09-17,"원할 때 꺼내쓰는 거실, 침실! 작은집도 문제없어요🤗",기타,아파트,15,내추럴,"헤링본 마루, 주방리모델링, 조명시공",리모델링,전문가,0,12381,467,92,21,https://ohou.se/projects/66821/detail?affect_type=ProjectSelfIndex&affect_id=114
115,2022-09-17,투박하지만 자연스러운 우디홈  feat. 베란다 중정,아기가 있는 집,아파트,35,내추럴,"주방리모델링, 조명시공, 중문, 가벽&파티션, 슬라이딩도어",리모델링,전문가,0,26727,716,252,50,https://ohou.se/projects/123054/detail?affect_type=ProjectSelfIndex&affect_id=115
116,2022-09-17,템바보드로 인테리어 포인트를 준 20평대 화이트 신혼집,신혼부부,아파트,25,내추럴,"주방리모델링, 조명시공, 중문, 가벽&파티션, 슬라이딩도어, 발코니확장",리모델링,전문가,6000,20838,424,116,28,https://ohou.se/projects/120589/detail?affect_type=ProjectSelfIndex&affect_id=116
117,2022-09-17,"답답한 팬트리를 철거 후 얻은, 가족의 따뜻한 다이닝룸",취학 자녀가 있는 집,아파트,35,내추럴,"주방리모델링, 조명시공, 중문, 가벽&파티션",부분공사,전문가,1200,11353,266,71,32,https://ohou.se/projects/124134/detail?affect_type=ProjectSelfIndex&affect_id=117
118,2022-09-17,"숲의 사계절을 누리는 집, 디자이너의 센스로 채우기",신혼부부,아파트,25,모던,0,홈스타일링,셀프•DIY,3000,12189,233,63,14,https://ohou.se/projects/122457/detail?affect_type=ProjectSelfIndex&affect_id=118
119,2022-09-17,어두운 자재는 안녕👋 화이트&우드로 깨끗하고 맑게!,신혼부부,아파트,35,내추럴,"주방리모델링, 조명시공, 중문, 가벽&파티션, 발코니확장",리모델링,반셀프,0,25615,721,209,38,https://ohou.se/projects/120207/detail?affect_type=ProjectSelfIndex&affect_id=119
120,2022-09-17,"가구로 공간 나누기, 푸른빛 색감 더하기",부모님과 함께 사는 집,기타,5,유니크&믹스매치,0,홈스타일링,셀프•DIY,0,14513,648,121,17,https://ohou.se/projects/123623/detail?affect_type=ProjectSelfIndex&affect_id=120
121,2022-09-17,동화 속 주인공이 살 것만 같은 유럽풍 빈티지 주택 ,신혼부부,단독주택,65,빈티지&레트로,0,홈스타일링,셀프•DIY,0,19711,770,284,19,https://ohou.se/projects/123159/detail?affect_type=ProjectSelfIndex&affect_id=121
122,2022-09-17,"평범한듯 평범하지 않은 도심 속 탑층아파트, 감성하우스",취학 자녀가 있는 집,아파트,35,내추럴,0,리모델링,전문가,4000,15204,305,76,45,https://ohou.se/projects/123069/detail?affect_type=ProjectSelfIndex&affect_id=122
123,2022-09-17,"엄마의 취미는 요리조리 집꾸미기, 심플함에 포인트 톡!",취학 자녀가 있는 집,아파트,25,모던,0,홈스타일링,셀프•DIY,0,17650,391,102,10,https://ohou.se/projects/123365/detail?affect_type=ProjectSelfIndex&affect_id=123
124,2022-09-17,사계절 뷰를 코 앞에서 즐길 수 있는 저층 라이프,신혼부부,아파트,35,모던,"주방리모델링, 조명시공, 슬라이딩도어",리모델링,반셀프,2500,15857,305,167,34,https://ohou.se/projects/118419/detail?affect_type=ProjectSelfIndex&affect_id=124
125,2022-09-17,집이 주는 커다란 힘을 느끼며- 매력적인 구축에 살아요,신혼부부,아파트,35,모던,"주방리모델링, 조명시공, 중문, 발코니확장",리모델링,전문가,0,13042,244,67,27,https://ohou.se/projects/121304/detail?affect_type=ProjectSelfIndex&affect_id=125
126,2022-09-17,한정된 예산으로 고급 시공 완벽 구현한 28평 아파트,아기가 있는 집,아파트,25,모던,"주방리모델링, 조명시공, 폴딩도어",리모델링,전문가,3000,50734,993,408,98,https://ohou.se/projects/120668/detail?affect_type=ProjectSelfIndex&affect_id=126
127,2022-09-17,모노톤으로 차분하게 정리한 미니멀라이프 신혼집,신혼부부,아파트,35,모던,0,리모델링,전문가,0,16660,732,158,25,https://ohou.se/projects/119709/detail?affect_type=ProjectSelfIndex&affect_id=127
128,2022-09-17,매일매일이 호캉스 같은! 피곤함이 사라지는 집,취학 자녀가 있는 집,아파트,45,모던,"주방리모델링, 조명시공, 가벽&파티션, 발코니확장",리모델링,전문가,12000,23325,273,105,20,https://ohou.se/projects/118684/detail?affect_type=ProjectSelfIndex&affect_id=128
129,2022-09-17,"포근한 내추럴에서 시크한 모던으로, 스타일링 대변신",신혼부부,아파트,25,모던,0,홈스타일링,셀프•DIY,0,16161,434,105,16,https://ohou.se/projects/118676/detail?affect_type=ProjectSelfIndex&affect_id=129
130,2022-09-17,"요리와 커피, 일상 속 소소한 행복을 집에 담아요",싱글라이프,빌라&연립,15,모던,0,홈스타일링,셀프•DIY,500,11781,360,66,11,https://ohou.se/projects/118555/detail?affect_type=ProjectSelfIndex&affect_id=130
131,2022-09-17,따뜻하고 모던한 빈티지 우드로 천천히 채워가는 집,취학 자녀가 있는 집,아파트,35,내추럴,0,홈스타일링,셀프•DIY,0,30007,859,213,33,https://ohou.se/projects/121295/detail?affect_type=ProjectSelfIndex&affect_id=131
132,2022-09-17,"점점 내 취향에 가까운 공간으로, 포근포근 빈티지 원룸",싱글라이프,원룸&오피스텔,5,빈티지&레트로,0,홈스타일링,셀프•DIY,0,20314,1271,216,36,https://ohou.se/projects/121087/detail?affect_type=ProjectSelfIndex&affect_id=132
133,2022-09-17,핑크빛 꿈을 꾸는 프렌치 하우스🎀 귀염뽀작 토이룸까지,신혼부부,원룸&오피스텔,25,프렌치&프로방스,0,홈스타일링,셀프•DIY,0,11629,223,71,38,https://ohou.se/projects/120883/detail?affect_type=ProjectSelfIndex&affect_id=133
134,2022-09-17,"후회 없는 올리모델링, 수납 공간도 확실히 챙겼어요",신혼부부,아파트,45,모던,0,리모델링,전문가,10000,24235,386,100,29,https://ohou.se/projects/120521/detail?affect_type=ProjectSelfIndex&affect_id=134
135,2022-09-17,"애매했던 구축 구조, 색감과 곡선을 넣어 깔끔하게",신혼부부,아파트,35,내추럴,"주방리모델링, 조명시공, 폴딩도어, 중문, 발코니확장",리모델링,전문가,3000,21203,427,167,35,https://ohou.se/projects/120881/detail?affect_type=ProjectSelfIndex&affect_id=135
136,2022-09-17,내 심장의 색깔은 핑크💘 달콤한 솜사탕 같은 3평방,부모님과 함께 사는 집,아파트,5,유니크&믹스매치,0,홈스타일링,셀프•DIY,0,15096,712,148,21,https://ohou.se/projects/123011/detail?affect_type=ProjectSelfIndex&affect_id=136
137,2022-09-17,컬러에 컬러 더하기! 개성만점 아파트 홈스타일링,아기가 있는 집,아파트,35,유니크&믹스매치,"주방리모델링, 중문",홈스타일링,반셀프,3000,24005,683,207,70,https://ohou.se/projects/122082/detail?affect_type=ProjectSelfIndex&affect_id=137
138,2022-09-17,"작은 집도 예쁘게, 도자기 감성을 담은 12평 신혼집",신혼부부,원룸&오피스텔,15,0,0,홈스타일링,셀프•DIY,0,17881,314,97,19,https://ohou.se/projects/121770/detail?affect_type=ProjectSelfIndex&affect_id=138
139,2022-09-15,따뜻한 정서가 담긴 신혼 부부의 공존(共存) 하우스,신혼부부,아파트,25,모던,0,리모델링,전문가,4800,29797,603,175,51,https://ohou.se/projects/119393/detail?affect_type=ProjectSelfIndex&affect_id=139
140,2022-09-14,알록달록 색감맛집🌈 LA인턴의 방(feat. 이케아),기타,기타,25,유니크&믹스매치,0,홈스타일링,셀프•DIY,0,9844,405,113,29,https://ohou.se/projects/122261/detail?affect_type=ProjectSelfIndex&affect_id=140
141,2022-09-14,모던한 그레이와 포근한 베이지로 깔끔하게 그린 신혼집,신혼부부,아파트,35,모던,0,부분공사,반셀프,3100,22879,560,119,20,https://ohou.se/projects/121343/detail?affect_type=ProjectSelfIndex&affect_id=141
142,2022-09-14,시공 없이 컬러풀한 가구와 소품으로 꾸민 부부의 집 ,신혼부부,아파트,35,모던,0,홈스타일링,셀프•DIY,0,15121,326,97,19,https://ohou.se/projects/120996/detail?affect_type=ProjectSelfIndex&affect_id=142
143,2022-09-14,놀라실걸요? 클라이밍 월에 식물 가득 휴양지 느낌까지!,기타,아파트,65,내추럴,"주방리모델링, 조명시공, 아트월",리모델링,전문가,0,7075,244,32,11,https://ohou.se/projects/66811/detail?affect_type=ProjectSelfIndex&affect_id=143
144,2022-09-14,심플해서 오히려 실용적! 육아가 편해지는 인테리어,아기가 있는 집,아파트,25,내추럴,0,리모델링,전문가,0,27274,580,138,44,https://ohou.se/projects/121412/detail?affect_type=ProjectSelfIndex&affect_id=144
145,2022-09-13,예쁜데 스마트하기까지! 자연을 머금은 디자이너의 원룸,싱글라이프,원룸&오피스텔,15,0,0,홈스타일링,셀프•DIY,0,24015,1102,300,30,https://ohou.se/projects/122098/detail?affect_type=ProjectSelfIndex&affect_id=145
146,2022-09-13,슈퍼 J가 계획한 방 마다 포인트가 있는 23평 신혼집,신혼부부,아파트,25,모던,0,리모델링,반셀프,2300,19527,493,112,9,https://ohou.se/projects/120667/detail?affect_type=ProjectSelfIndex&affect_id=146
147,2022-09-13,아이보리&크림 컬러로 우아하고 아늑한 호텔 같은 집,신혼부부,아파트,35,모던,0,홈스타일링,셀프•DIY,0,24595,599,162,17,https://ohou.se/projects/117407/detail?affect_type=ProjectSelfIndex&affect_id=147
148,2022-09-13,트렌디한 시공 포인트가 한가득! 인테리어 디자이너의 집,취학 자녀가 있는 집,아파트,35,내추럴,"주방리모델링, 조명시공, 중문, 가벽&파티션, 발코니확장",리모델링,반셀프,9000,32432,800,247,74,https://ohou.se/projects/121686/detail?affect_type=ProjectSelfIndex&affect_id=148
149,2022-09-13,병아리 자취생이🐣 가성비로 꾸민 감성 가득 투룸 빌라,싱글라이프,빌라&연립,15,내추럴,0,홈스타일링,셀프•DIY,0,16563,589,120,44,https://ohou.se/projects/120842/detail?affect_type=ProjectSelfIndex&affect_id=149
150,2022-09-13,"액자 같은 창을 품은 집, 살고 싶은 대로 리모델링하기",아기가 있는 집,아파트,35,모던,"주방리모델링, 조명시공",리모델링,전문가,12000,28903,505,157,38,https://ohou.se/projects/119996/detail?affect_type=ProjectSelfIndex&affect_id=150
151,2022-09-13,부부의 삶과 취향을 온전히 담은 모던 하우스,신혼부부,빌라&연립,15,모던,0,홈스타일링,셀프•DIY,1000,20629,738,151,26,https://ohou.se/projects/120090/detail?affect_type=ProjectSelfIndex&affect_id=151
152,2022-09-12,딱 기본만 수리해서 깔끔하게 만든 부부의 퇴근 후 쉼터,신혼부부,아파트,25,내추럴,"주방리모델링, 조명시공, 중문",리모델링,반셀프,2800,25591,788,228,32,https://ohou.se/projects/121583/detail?affect_type=ProjectSelfIndex&affect_id=152
153,2022-09-12,아기자기한 소품으로 채운🧸 부부의 첫 보금자리,신혼부부,아파트,35,모던,"주방리모델링, 조명시공, 중문, 아트월",리모델링,전문가,5000,15877,314,72,36,https://ohou.se/projects/119722/detail?affect_type=ProjectSelfIndex&affect_id=153
154,2022-09-12,옛것과 새것의 절묘한 연계⚖️ 뉴요커의 라이프 스타일,기타,빌라&연립,75,유니크&믹스매치,"원목마루, 주방리모델링, 조명시공, 아트월",리모델링,전문가,0,6810,228,34,13,https://ohou.se/projects/66039/detail?affect_type=ProjectSelfIndex&affect_id=154
155,2022-09-11,"홈카페부터 홈짐까지, 취향을 공유하는 다정한 신혼집",신혼부부,아파트,35,내추럴,0,홈스타일링,셀프•DIY,0,14555,190,58,10,https://ohou.se/projects/123106/detail?affect_type=ProjectSelfIndex&affect_id=155
156,2022-09-11,온전히 쉴 수 있는 나만의 공간 (feat. 패브릭),부모님과 함께 사는 집,기타,45,빈티지&레트로,0,홈스타일링,셀프•DIY,0,8189,173,33,20,https://ohou.se/projects/121689/detail?affect_type=ProjectSelfIndex&affect_id=156
157,2022-09-11,우리답게 채울 수 있어 좋아! 20평대 구축 리모델링기,기타,아파트,25,0,"주방리모델링, 조명시공, 중문, 슬라이딩도어, 발코니확장",리모델링,전문가,4000,26542,507,127,56,https://ohou.se/projects/121515/detail?affect_type=ProjectSelfIndex&affect_id=157
158,2022-09-11,"24년 된 곰팡이 집, 깔끔한 화이트 하우스로 대변신!",신혼부부,아파트,25,모던,0,리모델링,전문가,3900,22989,431,126,60,https://ohou.se/projects/119580/detail?affect_type=ProjectSelfIndex&affect_id=158
159,2022-09-11,"특색 없던 신축, 필름&조명 시공으로 따뜻한 신혼집으로",신혼부부,아파트,35,모던,"조명시공, 중문",부분공사,전문가,2000,13804,266,65,13,https://ohou.se/projects/119035/detail?affect_type=ProjectSelfIndex&affect_id=159
160,2022-09-11,엄마아빠와 아이 모두 만족스러운 30평대 미니멀 하우스,아기가 있는 집,아파트,35,모던,0,홈스타일링,셀프•DIY,1500,24806,583,198,41,https://ohou.se/projects/116917/detail?affect_type=ProjectSelfIndex&affect_id=160
161,2022-09-10,바쁘다 바빠 현대 사회! N잡러의 효율적인 공간 활용법,싱글라이프,아파트,15,모던,0,홈스타일링,셀프•DIY,0,21771,640,120,26,https://ohou.se/projects/120818/detail?affect_type=ProjectSelfIndex&affect_id=161
